bar,final_gpa,lsat,Male
1,2.417108001,151.4983632,1
0,2.866430854,155.09823,1
1,2.508419395,144.0817884,1
0,2.113850225,140.0700234,1
0,3.521395365,154.4990847,1
0,3.351970702,157.587438,1
0,2.460450309,149.9849871,1
0,3.135025405,155.2008983,1
1,2.128707467,146.1178166,1
0,2.960597298,151.6205538,1
0,3.573614786,152.7271401,1
1,2.927412851,143.9317978,1
1,3.652192585,151.2727235,1
0,3.548435528,155.1818568,1
0,3.923599514,156.0286924,1
1,3.260250624,156.8413958,1
0,3.819927831,154.2485961,1
0,4.134063297,155.105203,1
0,3.279846639,145.7816908,1
0,2.415920457,155.6164407,1
0,2.767374104,160.1304316,1
0,3.60762135,162.9325578,1
1,2.737424623,151.0956726,1
1,2.324367779,137.2552462,1
1,3.881980738,155.9452135,1
1,1.760463871,145.0901884,1
1,3.496558334,141.4679612,1
1,3.694977841,153.0036759,1
0,3.187986846,149.3957161,1
0,3.257599553,147.1134273,1
0,3.816256423,160.3908031,1
1,3.440840052,157.0502542,1
1,2.453481872,138.7986302,1
0,1.782673474,155.229927,1
1,1.567089724,143.3271469,1
0,2.356333924,144.6102577,1
0,3.569622394,157.8039549,1
0,1.645812063,143.2911447,1
0,2.058476164,153.0199973,1
0,3.397691911,155.2325143,1
1,2.911063043,157.6342067,1
0,3.241059414,146.3808393,1
1,2.73467657,148.541506,1
1,2.220429585,146.1066689,1
1,2.178109129,147.2089442,1
1,3.467805484,144.1263632,1
0,2.980330021,152.8606282,1
0,2.190809967,142.3612732,1
0,2.866331719,142.9096893,1
1,2.358788761,145.0605478,1
1,2.591463131,147.3032935,1
1,2.836813693,152.4772808,1
0,3.206961981,148.1445897,1
0,2.924502775,160.3889662,1
1,3.071034188,153.7167867,1
0,3.238675165,156.5672916,1
1,3.286445083,153.7804904,1
0,3.244081097,147.2522963,1
0,2.939281759,147.9585702,1
0,2.662845285,142.9943972,1
0,3.448895379,151.3796902,1
0,2.694240158,140.5626878,1
0,1.634627425,147.540588,1
0,2.998636102,146.2429374,1
1,2.173759243,141.9995874,1
1,2.919034263,150.297186,1
0,2.80611069,149.0582192,1
0,4.090620726,153.5348529,1
1,4.18614503,141.3669329,1
1,2.924433001,150.2154228,1
1,1.81490183,147.0063676,1
0,2.68716727,146.721209,1
0,3.178716084,148.2311924,1
0,2.759486619,156.3942672,1
1,3.78970645,139.1998894,1
1,2.791040418,153.2737172,1
0,3.457731098,149.0751496,1
1,3.186862672,159.8563549,1
0,3.675953212,157.1339771,1
0,3.687603773,149.4156439,1
0,3.885216746,165.3319763,1
1,3.967814742,152.2352398,1
0,2.485778324,151.2345525,1
0,2.753324829,148.4110341,1
0,2.872728018,152.3453302,1
1,2.733608135,142.105998,1
0,2.918772919,139.9079581,1
0,2.885502765,139.4730269,1
1,3.251111145,154.3416874,1
0,3.164285678,167.1119719,1
0,3.116021955,145.7303961,1
1,3.364359816,152.2401864,1
1,2.300191212,140.0329536,1
0,2.184957278,147.1216172,1
1,2.756399453,153.2431504,1
0,3.79564393,152.4409658,1
0,2.782104406,140.2495562,1
0,2.283991036,140.7258602,1
0,3.255497489,148.4308065,1
1,2.55517748,148.185903,1
1,2.574231916,136.6172827,1
0,1.894504603,151.9938265,1
0,1.936530934,144.4971607,1
0,2.499046075,149.8653721,1
0,3.26708908,157.4576878,1
0,3.36165241,149.7785049,1
0,1.817596845,137.5270029,1
0,3.09893006,147.9073825,1
1,3.075589494,155.3449022,1
1,3.037223562,152.9266319,1
1,3.242449917,151.6344813,1
0,2.881762894,145.9120929,1
0,3.283131716,148.8513505,1
1,2.401482886,137.8996286,1
0,2.94574084,149.0020213,1
0,3.378627983,148.4755346,1
0,3.008522918,161.4914354,1
0,3.669088556,159.6856492,1
1,3.340450044,145.6975654,1
0,2.927202628,154.4996444,1
1,3.023520642,149.1956943,1
1,2.689406546,155.2966521,1
1,3.187463661,155.0421884,1
1,2.987337978,142.0889265,1
1,3.958370583,148.6423337,1
0,3.386658264,162.8355494,1
0,3.127386577,144.6685793,1
0,2.980701426,150.7968634,1
1,2.777872966,152.4503584,1
0,1.064391678,143.8000311,1
0,3.793035218,159.4251389,1
1,3.040096564,149.19393,1
0,2.886713992,156.1537098,1
1,2.510274281,136.9114183,1
1,1.872857599,153.1714898,1
0,3.011731087,144.2809869,1
0,2.670633733,149.7921289,1
0,2.65631637,144.710706,1
0,3.471313373,143.9520385,1
1,2.317573542,146.052371,1
1,2.774654954,149.2835385,1
1,2.943147342,151.8184118,1
1,2.606875254,148.4386534,1
1,2.993944996,147.564043,1
0,3.930306618,149.6169249,1
1,2.16181857,145.7850925,1
0,3.031114912,157.112098,1
1,2.248740565,143.8605388,1
0,2.895866172,149.0067506,1
0,1.94824872,133.0529175,1
1,3.410110419,152.3947218,1
0,3.180231764,149.1251336,1
0,3.146921422,160.5653724,1
1,2.599976276,147.6434091,1
1,2.385311376,158.216267,1
0,3.712547687,160.6200959,1
0,2.670972736,147.5188626,1
1,3.873112462,156.8678736,1
0,2.992817127,151.172509,1
0,3.27267926,147.876645,1
0,2.959622577,149.6734296,1
1,2.219757397,157.0979853,1
1,3.034785694,152.4735033,1
0,2.057729935,134.9440729,1
1,2.098385533,143.9827687,1
1,3.098485857,153.2093162,1
1,1.779852711,152.0739991,1
1,3.068174038,151.5154632,1
1,2.997798451,146.9747357,1
0,2.378906049,146.1185871,1
1,3.085852603,156.5778599,1
1,1.212144022,140.8268146,1
1,3.210480911,157.1265415,1
1,2.945262062,146.7468774,1
0,2.870734041,145.5245786,1
1,2.274390002,138.3155028,1
0,3.585807334,157.6630809,1
0,3.002158738,143.5341588,1
0,3.396625395,158.7449444,1
1,3.021622515,147.4135984,1
0,2.455264742,153.9318592,1
1,1.50432918,153.3322586,1
0,2.661543787,147.6297471,1
1,3.301767096,149.2208344,1
1,3.408977249,153.420971,1
0,2.72835739,149.8500434,1
0,3.391957049,154.1509541,1
0,2.281602734,142.9649781,1
1,2.910624054,135.6699818,1
0,2.697729825,145.9383929,1
0,3.579951039,145.8905172,1
0,3.541898163,140.8074239,1
1,3.281614138,165.3543784,1
1,2.249799903,144.2714072,1
0,1.754396547,150.4895584,1
1,3.140861703,157.4573822,1
0,3.258855027,156.6116524,1
1,3.888524924,162.7533286,1
1,3.116663173,151.4832787,1
0,2.755743959,150.1125932,1
0,3.558884311,148.5790552,1
0,2.420618712,142.4009751,1
0,2.476736416,144.3132524,1
1,3.144462658,148.9622977,1
1,1.645432844,143.3717668,1
1,3.400070749,158.7164306,1
0,3.546283123,144.2955736,1
0,2.646646313,145.956664,1
0,2.423344735,145.7819162,1
1,3.909286687,164.4429681,1
0,3.815440115,160.2206613,1
0,2.747177675,135.7330653,1
0,3.106286548,145.920556,1
0,3.788705496,158.3884279,1
0,2.441018842,147.9196322,1
0,3.462981504,158.8871156,1
0,3.958468367,151.6268889,1
1,2.603277816,142.1031556,1
0,3.471936791,159.5602785,1
1,3.028811245,139.9544935,1
1,3.13724433,137.0026053,1
0,2.116934258,142.4181154,1
1,3.602470582,156.5461435,1
0,4.066141282,160.9372719,1
0,3.711690914,148.8145308,1
0,3.29095004,157.0313931,1
1,1.731831501,147.8626352,1
1,4.090493087,151.6705807,1
0,2.612204324,153.4307337,1
1,2.830935915,148.9565307,1
0,2.054088792,149.6013078,1
0,3.36395813,152.7986812,1
1,2.515617836,158.9668115,1
0,3.043366966,154.8012917,1
0,3.024018594,146.6070789,1
1,2.927939652,150.0317751,1
1,3.560277573,153.8936498,1
1,2.960858499,139.6355712,1
0,1.934764336,154.6971271,1
1,3.634277436,154.2508912,1
1,1.805023956,148.4679014,1
0,2.2940015,135.6383184,1
0,2.237838774,152.9759034,1
0,3.270310672,141.0918982,1
0,3.565472828,151.1963562,1
0,3.485309888,164.3356465,1
1,1.652074358,132.0310647,1
1,2.518677406,136.3040773,1
0,3.228368369,144.9586953,1
0,2.223063091,151.1433799,1
0,1.781530004,134.3930632,1
0,2.8406215,148.5149494,1
1,3.131754179,143.3147727,1
0,3.483711165,151.6843497,1
0,3.642153367,154.8312091,1
0,2.315852184,154.1954456,1
0,3.09676562,145.4398574,1
1,2.721431231,153.9538677,1
0,3.051227437,153.0139208,1
1,2.224655874,141.567974,1
0,3.124303048,142.8724712,1
0,3.239401011,141.5980124,1
1,3.495688409,156.7967608,1
0,3.29399419,159.5460836,1
1,2.816758393,148.6522741,1
1,3.93200191,163.0822606,1
1,2.152012701,136.2426458,1
1,4.164274608,160.0476968,1
1,2.486031816,134.1210592,1
0,2.653904863,150.559356,1
0,2.325658556,146.5908292,1
0,3.374503195,153.9301369,1
0,3.395437638,155.9371651,1
1,2.584462552,148.6490412,1
1,3.167541483,147.3698503,1
1,3.979162836,152.7941027,1
0,2.737381685,156.7623856,1
1,2.723017429,154.1423831,1
1,3.224735926,143.5126717,1
0,3.470114913,140.7658445,1
1,2.865181292,146.6859633,1
1,2.025508953,148.9612921,1
0,3.487550446,147.3478965,1
0,2.341043514,139.7084472,1
1,2.951100509,152.1330283,1
0,3.245299172,144.118179,1
0,2.031533825,155.0518068,1
1,2.621589257,143.3573803,1
0,2.34527098,143.1343731,1
1,3.073280004,153.8595435,1
0,2.996251858,139.2604044,1
0,2.501245683,132.6951699,1
0,3.51261677,154.8716028,1
1,2.835847029,144.8261033,1
1,2.523268169,157.9421639,1
1,2.710407688,145.3324437,1
1,2.711296661,158.3134645,1
0,2.131303305,146.0944202,1
1,3.272708522,156.929654,1
1,3.00553376,155.7282796,1
1,3.423083494,144.8238533,1
0,2.904355059,149.9678123,1
1,2.170857753,154.4363084,1
1,2.628930936,158.2498402,1
1,3.523098813,151.9335378,1
0,2.928661457,147.3486452,1
1,3.630420608,150.4226339,1
0,3.486217249,146.104954,1
0,2.899996886,152.775889,1
0,3.073625818,152.9243303,1
0,2.640367566,151.2546564,1
0,3.007399286,152.6866547,1
0,2.783045718,147.6300255,1
1,3.447941165,161.8254412,1
0,3.027885423,157.2454448,1
1,2.78278884,143.5935554,1
0,4.112090204,163.5322448,1
0,3.869235052,159.6385459,1
0,3.028747342,147.8657349,1
0,2.420477024,141.9650841,1
1,3.698581402,161.8918957,1
1,3.445629258,156.2679323,1
0,3.675758907,149.5437646,1
1,3.012440519,143.6604125,1
1,2.812200182,158.4204166,1
0,3.569188687,148.1404545,1
1,2.04809559,152.1620847,1
0,2.077622359,140.0473189,1
1,3.342388243,149.763734,1
1,3.615133948,149.6328376,1
1,3.70161705,161.0000929,1
0,2.520904371,145.347719,1
0,3.036118306,147.7097313,1
0,3.167803973,159.4076359,1
0,2.754069643,165.2152507,1
1,2.658182134,154.3150764,1
1,3.79896667,156.0969528,1
0,3.170544727,156.813031,1
1,3.663411516,160.6797999,1
0,3.36438687,149.3354908,1
1,3.018539396,149.2798019,1
0,2.28989266,144.7428383,1
1,3.032415438,146.5627898,1
0,3.924055242,156.5955568,1
0,3.363061661,157.8192511,1
0,1.321651834,145.2261749,1
0,2.998416725,148.9713804,1
0,2.51753031,140.0283116,1
0,3.490039932,148.9021735,1
1,2.844631424,149.4344779,1
0,4.095207607,169.0247058,1
1,3.607202985,157.298486,1
1,3.442190629,143.8150656,1
0,3.695164598,151.4823086,1
0,3.219468505,155.881993,1
1,2.972557299,151.1219834,1
0,3.264601934,147.4960705,1
0,2.567051069,150.3702068,1
1,3.570692861,146.539097,1
0,3.12072372,157.6599746,1
1,3.421349885,155.1909611,1
1,3.306252507,156.6651641,1
0,3.241608933,138.8334927,1
1,2.613294745,142.0119151,1
0,3.285121006,148.032795,1
1,2.153131108,144.0849016,1
0,2.227087893,153.3343528,1
0,3.045225312,148.422719,1
0,3.471411677,155.1064138,1
1,3.028882635,148.4859065,1
1,2.298347856,138.3055425,1
0,2.301832978,147.146145,1
0,3.226602401,155.6018838,1
0,3.235998406,154.2050695,1
1,2.998284921,135.3069691,1
0,3.763389342,148.7390746,1
1,3.970176892,147.5732307,1
1,3.166434139,158.8969292,1
1,3.262198829,145.7436578,1
0,2.857674494,161.4669677,1
1,2.942299224,149.3771183,1
1,2.887381528,149.6889172,1
1,1.722961158,145.7298513,1
1,1.305485588,137.6248499,1
1,2.582526932,142.348003,1
1,4.022993311,149.9366469,1
1,3.543299127,167.5237663,1
0,3.628045659,156.74321,1
0,3.190267015,146.299938,1
1,2.861096891,145.9637317,1
0,3.289387461,153.2406821,1
0,1.695147155,148.0962417,1
0,3.168815026,152.7964999,1
1,3.260769858,141.4951426,1
0,3.238533877,155.8447467,1
0,3.052440685,145.1521416,1
0,3.694123765,159.2188176,1
0,3.151770104,145.0870148,1
1,3.891043762,158.7206937,1
0,3.60469467,145.1191102,1
0,3.110003697,145.5361334,1
0,4.013177408,150.4439306,1
0,2.863871316,151.8704177,1
0,1.694412453,132.0188305,1
1,3.239768568,145.0933678,1
1,2.636484326,149.5297738,1
1,2.486582539,143.1261036,1
0,3.721529617,147.6267436,1
1,3.092059032,145.5074717,1
1,2.711066458,151.9955692,1
1,1.936642655,150.1829217,1
0,3.51635131,152.3730123,1
0,2.947728163,146.5678966,1
1,3.58659305,149.0036594,1
1,2.2607131,134.6824315,1
0,3.86054712,133.0037031,1
1,3.944787238,157.1422791,1
0,3.516725869,156.7346627,1
1,4.198675496,155.0280066,1
0,2.827978985,140.0308555,1
0,2.397664874,145.9830865,1
1,2.796393927,146.9554146,1
0,3.599380454,144.6126199,1
1,3.500949552,151.542222,1
1,2.670292145,142.804005,1
0,2.845402476,148.1057289,1
0,2.931707632,161.0827883,1
1,2.562758937,147.7520096,1
0,2.565056302,150.0121296,1
1,1.973155732,147.6455236,1
0,2.607851508,145.2974622,1
0,3.166750053,156.6817705,1
1,2.904235299,148.0493895,1
1,3.596753898,166.7048945,1
0,2.257986551,144.6209607,1
0,2.428372009,142.7804659,1
1,2.298538338,143.2888527,1
0,2.451720588,150.9758643,1
1,3.761242175,150.8003934,1
1,2.203108219,151.5454399,1
1,3.157541018,145.659343,1
1,2.145083368,157.5419732,1
0,3.350962678,157.9183588,1
0,3.383546895,157.2687519,1
0,2.090043272,146.9605645,1
1,3.422494446,157.5881997,1
1,2.758227772,141.6071546,1
1,1.592454036,142.115334,1
0,2.260316485,149.8879331,1
0,4.174553267,147.7525209,1
1,2.801324789,150.9951554,1
1,2.797466785,146.7394091,1
0,3.127466755,160.1966411,1
0,2.099736726,148.4075455,1
1,3.342373148,148.7778819,1
1,2.691478288,150.0579541,1
0,2.542903111,154.3032825,1
1,2.742544567,145.9073541,1
1,2.997559219,154.493706,1
0,2.77663195,164.10699,1
1,2.883326112,156.3295027,1
0,1.728376754,146.8118011,1
1,3.109378257,160.3648855,1
1,2.369662701,147.7532299,1
0,2.356221436,148.4149353,1
1,3.360986283,151.4505412,1
1,3.857060635,158.3501622,1
1,3.559035044,156.1455957,1
1,2.483217954,147.078182,1
1,3.081731427,155.8462181,1
1,3.224178792,155.4547047,1
1,2.665232237,141.9852995,1
0,1.929239185,147.5621006,1
1,3.799039987,147.5655037,1
0,3.107434681,155.3149338,1
0,3.065561117,148.9537108,1
1,2.057973186,142.8041428,1
0,3.200925984,151.3961009,1
1,2.49075628,142.9732721,1
0,2.883100069,156.4776127,1
1,3.475244308,147.2125532,1
1,3.224828125,145.4954973,1
1,2.519679758,145.7703211,1
1,3.169091291,139.7415169,1
1,2.936077711,151.556572,1
0,1.757948433,136.9032775,1
1,2.518127699,153.1251385,1
0,3.756669529,157.5363654,1
0,2.100515992,148.7248009,1
1,3.594013535,155.3808382,1
0,2.806522769,145.0864227,1
1,2.845290744,144.4019032,1
0,2.8452278,153.7171868,1
1,3.6228237,158.1720572,1
0,2.49004273,150.585185,1
0,1.799330956,133.2124459,1
1,3.110204011,151.1226494,1
0,3.106297284,146.2207137,1
0,2.572609393,141.1284781,1
1,3.155940939,148.212871,1
0,3.08633929,157.751118,1
1,3.150233475,136.9551077,1
1,4.187219286,160.6103185,1
0,3.8551956,151.8240385,1
1,2.248964036,143.0192931,1
0,2.516181391,154.5590129,1
0,2.016482504,142.8665779,1
0,3.20101637,152.6105242,1
1,2.891044818,148.7674244,1
1,2.567163789,150.3358432,1
0,2.603295614,152.5842485,1
0,3.833871276,155.9488555,1
0,1.587911101,145.2411234,1
1,2.706207242,149.4003733,1
0,2.101784474,149.3629668,1
1,3.525649116,144.4157525,1
0,3.641393025,148.6131163,1
0,2.730908865,155.1689097,1
0,2.371113256,142.9676496,1
0,1.784133307,145.9245445,1
0,3.813892,154.5083616,1
1,2.785244914,151.5736605,1
1,2.023212697,152.7549954,1
1,2.014057172,140.2713089,1
0,3.405470539,158.171263,1
1,1.416703685,147.3157593,1
0,3.251050467,146.362862,1
1,2.84972012,149.7297339,1
1,3.852559733,158.0194918,1
0,2.706207771,143.4869326,1
1,3.152229473,151.3394884,1
0,3.002599904,144.3851443,1
1,2.598388909,148.8475765,1
1,3.035650449,147.6335171,1
0,3.776069225,152.7777721,1
0,3.023265404,150.2199147,1
0,3.142489034,145.3584984,1
0,3.422269833,158.0686179,1
1,3.327564946,144.2175105,1
1,2.28747008,150.8733787,1
1,2.964254822,152.5565096,1
1,2.221038988,146.897036,1
1,3.204834911,160.4385415,1
0,2.730439139,160.0295982,1
1,3.299037688,155.122533,1
0,1.96867076,150.1741772,1
1,2.580232822,155.6728175,1
1,2.903912013,149.4611098,1
0,3.749758898,160.0426303,1
0,2.000411932,146.3414103,1
1,3.420306897,153.8744125,1
1,2.94947096,149.2401129,1
0,2.423699504,143.5036326,1
1,2.99941617,157.6206712,1
1,3.650482973,154.0385435,1
1,3.083587528,154.3035068,1
0,2.658632674,146.5357119,1
1,2.825863603,142.1071878,1
0,3.714387134,155.3013471,1
0,2.684800741,151.9647035,1
0,3.839748853,144.2912299,1
1,3.952810401,151.6764028,1
1,2.210917431,135.3950744,1
1,3.152352564,145.6389813,1
0,2.374576138,142.2698118,1
0,3.204354477,161.4808252,1
0,2.678108317,148.7981676,1
1,3.322165211,144.8384694,1
0,3.389971474,154.6587363,1
0,3.139606524,155.4910847,1
0,2.833487072,136.8028466,1
1,2.981426711,158.8459714,1
1,3.790363139,159.4663243,1
0,2.753327663,150.9834966,1
0,3.269555881,151.0246517,1
1,2.789326873,138.8712607,1
0,2.839820601,142.6518859,1
0,2.498196951,138.2425988,1
1,3.408590544,166.7695725,1
1,2.607570133,150.3178092,1
1,4.151875394,165.7360018,1
0,4.085993404,157.9094993,1
0,1.969222257,148.2581662,1
0,2.575306072,146.8403696,1
1,3.215854866,152.4311651,1
0,3.665812108,138.2969694,1
1,3.297791303,145.2763007,1
0,3.222597025,150.9689156,1
0,3.516957023,139.1260317,1
0,2.95375742,143.9229246,1
1,2.36837991,155.6591657,1
0,2.819378347,145.3101823,1
1,1.508507086,138.0549809,1
0,2.801753356,153.8083976,1
0,2.526610933,143.9956295,1
1,3.608725736,156.2088441,1
1,2.288283912,145.2342317,1
1,3.19875968,156.1741689,1
0,2.639284475,148.4821502,1
1,2.794449877,146.4323283,1
1,2.614147347,136.2033214,1
1,2.320286988,147.240892,1
0,3.002004734,149.1348311,1
0,2.20852091,146.4587614,1
1,2.90920259,150.6922199,1
1,3.443613901,154.5206705,1
0,3.453603558,156.4587243,1
0,2.53690386,146.2510799,1
1,2.005191786,135.3091244,1
1,3.565001467,149.6422219,1
1,2.98686616,152.3315189,1
0,1.797570146,149.60687,1
0,1.753625592,140.6574725,1
0,2.087831427,146.6586458,1
0,2.608905135,137.0969147,1
1,3.114856954,143.0938297,1
1,3.132012557,157.5183469,1
1,2.983345203,147.1225944,1
1,3.609077533,154.3019222,1
0,3.261597255,149.5687557,1
0,3.547342537,137.6968822,1
0,3.260282986,157.738148,1
0,1.947969906,143.1478829,1
0,3.294248297,155.2773842,1
0,3.300227832,146.1643156,1
1,2.779581924,150.1283568,1
0,3.762235201,149.382989,1
1,2.610494244,148.1166019,1
0,2.077463325,144.4033369,1
0,3.75252032,159.4107128,1
1,2.521111238,148.2662865,1
1,2.805441981,139.5024965,1
0,3.224268379,154.9244987,1
0,3.258076607,153.0605466,1
0,3.085708587,144.3073844,1
0,1.686048547,145.2716665,1
1,2.704087751,139.3085857,1
0,1.136212282,153.2004942,1
1,3.639113625,149.9421957,1
0,3.425574127,150.5050906,1
1,3.267857296,156.8403096,1
0,2.69287471,154.2370213,1
0,2.57549716,150.0269007,1
1,3.459444952,149.7851783,1
0,2.88586794,151.0157226,1
1,3.420583514,151.8365713,1
0,2.024758499,142.7683356,1
0,3.07083407,157.7432018,1
0,2.099888895,146.0506588,1
0,3.557308569,149.3806636,1
1,3.695394861,161.6902522,1
1,3.578924284,163.3503112,1
0,3.199111374,154.2734048,1
1,2.619243001,145.0430064,1
1,2.955425794,150.4998065,1
0,3.460592209,150.2357094,1
1,4.180012783,151.4223778,1
1,3.527891716,154.7119588,1
0,3.911345997,155.4280952,1
1,3.365646957,145.969938,1
1,2.730360201,149.717932,1
0,1.869351132,141.2044088,1
0,3.427996577,146.7159361,1
1,2.748598053,143.5761725,1
1,2.420171505,142.2624891,1
0,3.916129932,160.2155822,1
1,2.123848078,151.7884665,1
0,3.633912778,141.469303,1
0,2.53203205,160.0110454,1
0,4.008969467,159.9082883,1
1,3.296862263,164.3106369,1
1,2.181649703,146.7129707,1
0,3.470000686,145.9057928,1
0,2.336215956,150.6064135,1
0,3.756725691,154.1432616,1
1,2.815585767,140.3310143,1
1,3.146134183,135.6062399,1
0,4.058260823,162.4546168,1
0,2.050787255,142.6417724,1
1,3.498773511,152.8224776,1
1,2.495353097,153.1732435,1
0,3.033255261,158.0382594,1
1,2.486234607,135.1007438,1
1,2.416121915,146.8733529,1
1,2.912235471,153.8141403,1
1,2.651378451,152.0784339,1
1,2.492155412,141.668389,1
1,2.867760918,146.5916862,1
0,3.806373382,156.7278584,1
0,3.186859394,149.9119306,1
0,2.1760401,151.1407015,1
0,2.857225315,147.8012032,1
1,2.975227275,146.202217,1
1,3.109805469,145.7915193,1
0,3.330043462,158.6361708,1
1,1.778429046,143.054825,1
1,2.519963976,156.3886136,1
0,2.914799141,149.0377648,1
1,2.146653616,141.1036397,1
0,2.737331729,147.6795591,1
1,3.286186176,156.8786513,1
0,3.334129691,138.9023999,1
0,3.534372511,150.5170388,1
1,2.631061591,139.6637581,1
0,3.255836393,152.8544054,1
0,3.039054445,155.5955619,1
1,2.785953556,159.6269324,1
1,2.450002001,151.1624879,1
0,2.710959363,158.4382564,1
1,3.154585711,151.1659399,1
0,3.476924977,161.8226369,1
0,2.16938736,154.0076471,1
1,2.295795493,153.0091553,1
1,2.087606721,139.3399069,1
0,3.328198616,156.987492,1
1,2.654896208,145.2164654,1
0,3.837262022,161.563197,1
0,3.044244244,151.405233,1
1,2.504118754,156.5524363,1
1,2.775128022,139.0255985,1
1,3.492574864,157.4306933,1
1,2.264655229,145.140247,1
1,2.211864506,147.9279308,1
0,2.609711771,147.6501731,1
0,2.982753884,159.3498508,1
1,3.633371116,149.0186444,1
0,3.262018174,157.84008,1
0,3.659200153,149.1341015,1
0,3.936003296,158.0156245,1
1,2.948233187,143.3645008,1
0,3.618122524,154.6810218,1
1,3.502150421,146.2496203,1
1,2.69839524,145.3517507,1
1,3.604606327,157.3353454,1
0,3.243307394,157.7122143,1
1,3.345110283,148.6244206,1
1,2.427494347,157.14066,1
0,3.69260119,159.1389382,1
0,3.023002223,147.363718,1
1,3.509939131,144.0242834,1
0,2.03726169,156.7826184,1
0,3.06669018,152.2744044,1
1,3.998746268,147.8469775,1
1,2.35267377,151.6694149,1
0,2.128231266,154.1287793,1
0,2.524959941,137.8595493,1
0,2.093099094,133.5458428,1
1,3.289205698,159.6661678,1
1,3.357258823,151.119809,1
0,2.033869853,147.0032,1
0,3.39029671,152.0561422,1
1,2.789194299,146.4704628,1
0,1.941432778,141.8455558,1
0,2.766873968,145.0677644,1
0,2.372472265,143.8183186,1
1,2.392785,150.0883596,1
1,2.819843346,151.5436037,1
1,2.207510022,139.210783,1
1,2.27865244,148.4456321,1
1,3.389998355,156.8781714,1
1,1.916211947,154.4509259,1
1,4.188134159,167.1181804,1
0,3.885234899,161.398339,1
0,2.247238964,143.7786327,1
0,3.353192065,157.609885,1
1,3.190441166,150.758873,1
0,2.778572211,146.7366783,1
0,1.576308312,151.5465092,1
0,2.869210943,154.4228352,1
0,3.024316428,146.3113948,1
0,1.480365239,143.569116,1
1,3.553459423,156.2313402,1
1,3.710372779,158.5379726,1
0,4.04098358,149.9510633,1
0,1.862843573,147.0355449,1
1,2.877844635,152.9645672,1
0,2.676604164,144.8880813,1
0,2.240771414,147.6901762,1
0,2.071221038,133.9161124,1
0,3.081209155,143.2542682,1
1,2.938406363,142.3313634,1
1,3.029792998,138.607358,1
0,3.032905376,156.0706308,1
0,2.99717793,156.0301011,1
0,2.912142505,149.0641577,1
1,3.723003828,164.6110738,1
0,1.865389623,151.5009855,1
1,2.28272679,142.1339772,1
1,2.194949908,151.6810846,1
1,3.080858498,147.6616751,1
1,2.968751956,145.0165223,1
1,2.097565765,141.4400404,1
0,3.009915352,148.5742541,1
0,3.060325961,153.1813957,1
0,2.97685967,141.2330598,1
1,1.90144422,148.3005711,1
1,2.652105146,155.2744547,1
1,3.890143352,153.2087617,1
0,3.36619235,151.2247165,1
0,3.200284547,154.2134972,1
0,2.785985031,145.0559567,1
1,3.587329944,146.0165348,1
0,3.493341439,161.8647235,1
1,3.870431846,146.0260648,1
0,2.586795456,150.2970137,1
0,3.224881955,153.6618736,1
0,3.149750458,159.2477694,1
1,3.754474595,162.8622832,1
0,2.223967692,153.3072478,1
0,2.238871672,142.493425,1
0,2.588080939,150.6692011,1
0,2.834959958,152.6389264,1
0,2.562768757,158.6767213,1
1,2.822708908,150.3002634,1
1,2.791591666,143.3912888,1
1,2.574298763,140.869117,1
1,3.291903251,156.7402589,1
0,3.554242649,152.8893728,1
0,2.463473057,146.0834691,1
0,3.613896195,146.3585511,1
1,2.331523006,138.5013945,1
1,2.343663643,145.9746007,1
1,3.025520353,157.9090251,1
0,2.944466619,147.437148,1
1,1.680518886,144.1269358,1
0,3.018579453,146.8939334,1
1,3.84424242,158.5021261,1
1,3.668986516,145.7993294,1
1,3.764715556,149.1250605,1
1,2.596399474,151.8561838,1
0,3.268693414,148.5976725,1
1,2.714088561,140.629933,1
1,2.866373873,166.0865957,1
0,2.909534711,151.8039915,1
1,3.034099186,150.6352917,1
1,2.919140667,158.1148242,1
1,1.870934235,138.9878943,1
1,3.358158035,160.0060775,1
0,3.065980762,149.9327472,1
1,2.170029453,149.9132213,1
1,2.010711977,148.9310524,1
0,3.219520327,149.4841239,1
0,2.326942643,152.8846888,1
0,2.990383771,154.9918914,1
1,2.873953939,146.0450665,1
1,3.746067388,152.3286738,1
0,2.224101487,142.2485568,1
0,3.570207535,146.930647,1
1,2.668386766,140.5516324,1
1,2.947854337,151.5936555,1
0,1.952788443,137.9731366,1
1,2.340047054,146.8481884,1
0,3.629489323,154.3920202,1
0,2.692323541,147.1830935,1
0,4.129585865,153.3681542,1
1,1.861208358,140.3073894,1
0,2.99617171,140.6413464,1
0,3.043364393,156.8492506,1
1,3.003183194,146.4671834,1
1,3.350800408,158.3815485,1
0,2.765091781,146.8935743,1
1,2.833846982,156.8753429,1
1,3.200628865,148.1717021,1
1,2.879900451,158.5137512,1
1,2.491429861,148.0153425,1
0,2.733766416,149.5012667,1
0,3.814339729,159.5342003,1
1,2.712301631,154.0528732,1
0,3.471980679,154.5523984,1
1,4.085985534,155.0091895,1
0,3.593987293,153.4866649,1
0,4.065435953,155.8011038,1
1,1.743833977,143.3217805,1
0,1.984147252,144.7912787,1
0,2.473637449,146.8305418,1
1,2.517966035,154.9728009,1
0,2.275759819,135.1945714,1
0,2.664084371,160.1204811,1
1,2.171326931,144.4290714,1
